customer_id,recency,frequency,historical_revenue,average_order_value,transaction_count,total_quantity,unique_products,future_revenue
13607.0,311,1,400.3,16.679166666666667,24,178,24,675.51
13608.0,449,1,232.05,6.825,34,110,31,0.0
13609.0,502,1,167.35,23.907142857142855,7,19,7,0.0
13610.0,19,12,1786.14,5.162254335260116,346,745,287,317.57
13611.0,79,9,2780.25,14.94758064516129,186,1654,142,517.68
13612.0,541,1,818.29,16.3658,50,444,50,0.0
13613.0,361,5,1039.8500000000001,17.62457627118644,59,445,50,0.0
13614.0,73,4,1526.16,9.846193548387097,155,500,142,806.58
13615.0,227,8,6272.53,17.091362397820163,367,2910,259,0.0
13616.0,477,2,283.85,8.110000000000001,35,172,31,0.0
13617.0,22,7,1100.27,12.090879120879121,91,481,43,178.48
13618.0,82,1,177.34,13.641538461538461,13,246,13,0.0
13619.0,453,2,224.94,4.998666666666667,45,79,39,0.0
13620.0,437,1,112.34,22.468,5,74,5,0.0
13621.0,25,1,213.85,11.255263157894737,19,343,19,0.0
13622.0,605,1,658.95,20.5921875,32,379,32,0.0
13623.0,118,9,2344.49,8.715576208178438,269,873,198,188.57
13624.0,297,1,462.08,21.003636363636364,22,820,22,0.0
13625.0,505,1,301.26,14.345714285714285,21,144,21,0.0
13626.0,161,2,707.04,16.069090909090907,44,398,44,0.0
13627.0,85,5,1634.43,16.182475247524753,101,1138,97,611.47
13628.0,585,1,310.14000000000004,19.383750000000003,16,106,16,0.0
13629.0,7,16,11296.86,144.83153846153846,78,6572,27,2074.0
13630.0,14,5,1361.46,22.319016393442624,61,973,49,670.3199999999999
13631.0,8,11,3070.42,279.1290909090909,11,467,6,0.0
13632.0,82,6,2339.14,14.711572327044024,159,912,124,1306.67
13634.0,15,14,4242.38,12.086552706552707,351,1737,191,791.39
13635.0,351,3,1928.1299999999999,19.281299999999998,100,1207,89,1071.03
13636.0,31,4,646.55,15.76951219512195,41,339,36,302.57
13637.0,96,2,678.65,7.457692307692308,91,350,75,125.65
13639.0,345,1,312.93,16.47,19,197,19,1033.34
13640.0,520,1,405.0,101.25,4,108,4,0.0
13641.0,549,5,1016.47,23.10159090909091,44,1098,41,0.0
13642.0,124,4,472.2,4.497142857142857,105,231,93,0.0
13643.0,7,9,1896.73,21.55375,88,755,63,260.04
13644.0,14,1,851.09,17.731041666666666,48,659,48,1773.17
13645.0,28,1,252.1,50.42,5,158,5,0.0
13646.0,308,2,326.25,5.625,58,79,58,0.0
13647.0,84,6,2197.42,23.3768085106383,94,1349,78,844.26
13648.0,309,8,1764.02,16.641698113207546,106,960,95,0.0
13649.0,165,6,1453.68,13.46,108,782,97,0.0
13650.0,116,6,2197.18,19.61767857142857,112,1108,84,1090.82
13651.0,290,1,132.65,16.58125,8,29,8,94.2
13652.0,165,4,1805.21,15.562155172413794,116,1170,102,456.84000000000003
13653.0,396,1,152.2,16.91111111111111,9,72,9,0.0
13654.0,54,9,5314.94,19.540220588235293,272,4112,223,993.0600000000001
13655.0,23,6,2280.51,19.163949579831936,119,1225,103,0.0
13656.0,73,4,1078.85,12.400574712643676,87,862,81,0.0
13657.0,110,1,152.34,16.926666666666666,9,132,9,229.79999999999998
13658.0,112,5,4319.63,26.830000000000002,161,1452,119,1705.87
13659.0,114,12,4884.68,17.827299270072995,274,2527,224,0.0
13660.0,308,1,306.64,7.6659999999999995,40,136,39,0.0
13661.0,512,1,325.24,19.131764705882354,17,118,17,0.0
13662.0,121,10,1868.79,15.837203389830508,118,989,109,364.82
13663.0,88,5,2047.51,20.681919191919192,99,893,87,0.0
13665.0,295,3,1711.6599999999999,16.147735849056602,106,1652,97,0.0
13666.0,196,4,107.3,7.153333333333333,15,50,15,20.6
13667.0,58,1,299.05,3.603012048192771,83,149,82,0.0
13668.0,22,30,11539.62,18.58231884057971,621,5312,356,1408.86
13669.0,58,2,243.15,30.39375,8,169,8,170.4
13671.0,303,1,172.6,2.696875,64,95,61,0.0
13672.0,210,3,419.92,23.32888888888889,18,138,13,0.0
13674.0,341,1,240.68,17.19142857142857,14,102,14,0.0
13675.0,60,2,486.82000000000005,19.472800000000003,25,330,25,0.0
13676.0,447,2,243.9,18.76153846153846,13,104,13,0.0
13677.0,313,2,551.24,5.200377358490566,106,217,98,0.0
13678.0,60,1,232.6,14.5375,16,924,16,0.0
13679.0,402,3,281.26,5.6251999999999995,50,102,44,0.0
13680.0,246,10,10092.14,19.333601532567048,522,4505,280,1327.53
13681.0,64,1,203.46,15.650769230769232,13,96,13,624.37
13682.0,96,1,59.5,19.833333333333332,3,10,3,0.0
13683.0,366,1,258.6,25.860000000000003,10,180,10,0.0
13684.0,194,4,594.88,5.508148148148148,108,234,81,0.0
13686.0,91,3,409.04,12.030588235294118,34,378,27,0.0
13687.0,346,1,11880.84,264.01866666666666,45,87167,45,0.0
13688.0,544,1,375.5,75.1,5,130,5,0.0
13689.0,353,1,349.5,116.5,3,210,3,910.0
13691.0,304,1,212.78,3.9403703703703705,54,145,54,0.0
13692.0,122,4,2497.66,33.30213333333333,75,1610,69,616.74
13693.0,282,9,2011.82,18.97943396226415,106,880,78,0.0
13694.0,16,132,176512.71,126.4417693409742,1396,173719,845,19127.98
13695.0,7,13,2033.67,29.05242857142857,70,1362,36,737.0600000000001
13696.0,330,3,2020.4,84.18333333333334,24,552,24,0.0
13698.0,505,2,451.73,11.887631578947369,38,227,31,0.0
13699.0,63,2,764.15,20.6527027027027,37,219,33,0.0
13700.0,1,11,1983.1100000000001,8.932927927927928,222,2500,162,613.86
13701.0,355,1,161.0,17.88888888888889,9,80,9,0.0
13702.0,354,1,135.18,27.036,5,74,5,0.0
13703.0,227,2,425.56,11.501621621621622,37,128,36,0.0
13705.0,53,6,1528.01,22.806119402985075,67,780,51,189.18
13706.0,211,2,631.17,16.609736842105264,38,301,38,0.0
13707.0,175,5,3365.86,21.715225806451613,155,2210,142,0.0
13708.0,180,1,285.33,5.823061224489796,49,301,49,0.0
13709.0,10,10,4182.51,17.427125,240,2504,184,3388.84
13710.0,332,2,329.04,47.00571428571429,7,160,7,180.48
13711.0,127,9,1792.26,19.48108695652174,92,819,80,0.0
13712.0,155,2,766.42,23.224848484848483,33,1128,32,0.0
13713.0,316,3,740.76,9.2595,80,284,70,0.0
13714.0,374,1,161.35,5.378333333333333,30,50,30,0.0
13715.0,189,17,8153.04,15.92390625,512,4800,277,0.0
13716.0,178,1,138.28,6.584761904761905,21,138,21,0.0
13717.0,37,6,1274.28,13.701935483870967,93,1752,82,489.02
13718.0,155,2,306.55,25.545833333333334,12,173,9,0.0
13719.0,114,8,2080.14,10.000673076923077,208,1165,159,702.94
13720.0,25,4,799.9,18.60232558139535,43,501,42,0.0
13721.0,303,1,217.39999999999998,15.528571428571427,14,196,14,524.14
13722.0,40,10,5635.41,29.816984126984128,189,3059,137,0.0
13723.0,125,6,1194.08,20.58758620689655,58,593,51,0.0
13724.0,546,1,213.01,5.071666666666666,42,130,39,0.0
13725.0,77,7,1865.7,19.638947368421054,95,724,86,114.86
13726.0,9,1,292.68,12.725217391304348,23,384,23,786.98
13727.0,520,6,740.6700000000001,11.756666666666668,63,206,55,333.48
13728.0,16,15,2636.05,17.45728476821192,151,1165,68,219.12
13729.0,344,3,724.73,18.582820512820515,39,419,36,0.0
13730.0,44,2,752.6,17.50232558139535,43,488,38,0.0
13731.0,128,2,610.59,16.068157894736842,38,278,36,0.0
13733.0,319,2,487.03000000000003,16.794137931034484,29,335,28,0.0
13734.0,417,4,6695.690000000001,247.98851851851856,27,302,24,0.0
13735.0,84,11,8288.92,14.961949458483755,554,3726,318,1473.85
13736.0,169,6,2380.2,5.409545454545454,440,1281,255,372.27
13737.0,108,1,339.59999999999997,11.319999999999999,30,125,29,0.0
13738.0,305,1,434.78000000000003,4.885168539325843,89,237,88,0.0
13739.0,436,1,75.3,25.099999999999998,3,22,3,216.9
13740.0,149,5,1582.77,16.837978723404255,94,987,83,0.0
13741.0,92,2,363.13,18.1565,20,143,20,305.3
13742.0,71,10,2632.57,10.203759689922482,258,964,163,475.3
13743.0,16,5,912.1199999999999,30.403999999999996,30,1212,8,429.48
13744.0,4,2,1080.52,17.15111111111111,63,1153,54,0.0
13745.0,70,2,777.36,13.881428571428572,56,1146,46,0.0
13746.0,322,1,176.69,19.63222222222222,9,83,9,0.0
13747.0,282,2,169.79999999999998,33.959999999999994,5,60,4,0.0
13748.0,4,9,2064.35,35.592241379310344,58,1028,40,0.0
13750.0,49,10,3271.55,46.736428571428576,70,1285,47,330.63
13751.0,196,1,296.25,32.916666666666664,9,152,9,0.0
13752.0,33,7,1579.8300000000002,16.806702127659577,94,1005,75,0.0
13753.0,196,4,2094.5699999999997,26.182124999999996,80,1450,64,0.0
13754.0,60,3,447.05,21.288095238095238,21,315,16,0.0
13756.0,2,17,6438.76,22.05054794520548,292,3793,134,2217.19
13757.0,583,1,195.55,24.44375,8,54,8,0.0
13758.0,110,13,7859.1,29.882509505703425,263,4316,199,839.03
13760.0,165,4,1211.94,13.466000000000001,90,522,80,151.7
13761.0,88,5,1373.23,16.347976190476192,84,661,82,578.94
13762.0,127,5,2472.48,70.64228571428572,35,2608,23,0.0
13763.0,326,2,3502.48,100.07085714285715,35,2496,35,1714.96
13764.0,52,5,2343.4900000000002,7.811633333333334,300,1742,240,576.13
13765.0,562,1,352.821,20.754176470588238,17,297,17,0.0
13766.0,404,1,190.35,11.197058823529412,17,137,16,0.0
13767.0,17,64,26359.58,38.93586410635155,677,11206,113,7543.990000000001
13768.0,635,2,875.97,26.544545454545457,33,373,30,0.0
13769.0,1,18,4858.2300000000005,20.15863070539419,241,2145,111,619.89
13770.0,331,4,785.37,16.361875,48,468,48,0.0
13771.0,108,7,4559.22,27.300718562874252,167,2488,135,1169.6
13772.0,5,7,2660.36,5.331382765531062,499,1214,356,439.66
13773.0,305,2,301.54,15.870526315789474,19,174,19,0.0
13775.0,499,1,1049.66,16.661269841269842,63,455,63,0.0
13776.0,336,2,623.98,311.99,2,2,1,0.0
13777.0,38,52,36021.340000000004,129.57316546762593,278,16252,44,13616.92
13778.0,12,4,1124.49,25.55659090909091,44,511,33,0.0
13779.0,424,1,161.13,5.967777777777777,27,53,27,0.0
13780.0,79,2,488.34000000000003,9.7668,50,334,43,243.73000000000002
13781.0,159,3,778.83,13.663684210526316,57,300,56,0.0
13782.0,33,10,1362.01,7.362216216216217,185,458,151,424.07
13783.0,396,4,1542.09,154.209,10,3437,4,0.0
13784.0,3,12,2571.59,65.93820512820513,39,2599,13,338.64
13785.0,337,4,542.49,18.083000000000002,30,151,26,0.0
13786.0,276,6,3127.99,26.965431034482755,116,1515,80,0.0
13787.0,273,5,1019.86,16.449354838709677,62,717,56,202.64000000000001
13788.0,414,1,3.75,3.75,1,1,1,0.0
13789.0,297,1,239.45999999999998,13.303333333333333,18,258,18,0.0
13791.0,36,2,1516.0,137.8181818181818,11,1200,7,0.0
13792.0,196,2,263.0,18.785714285714285,14,92,14,120.95
13793.0,555,1,96.0,13.714285714285714,7,52,7,0.0
13794.0,455,1,126.03,14.003333333333334,9,63,9,0.0
13795.0,296,4,836.3,28.837931034482757,29,1250,23,0.0
13796.0,408,1,289.7,13.168181818181818,22,218,22,0.0
13797.0,345,3,1179.45,15.121153846153847,78,573,71,0.0
13798.0,2,95,67436.16,106.87188589540412,631,42543,154,7992.71
13799.0,25,9,2803.57,26.448773584905663,106,1539,64,0.0
13800.0,218,3,1679.56,23.00767123287671,73,891,73,0.0
13802.0,47,19,26259.11,58.61408482142857,448,14129,212,0.0
13803.0,164,3,1338.91,17.16551282051282,78,831,73,0.0
13804.0,5,6,2098.7400000000002,17.636470588235294,119,1258,107,1062.38
13805.0,38,1,500.24,83.37333333333333,6,728,6,424.36
13807.0,276,3,422.2,16.887999999999998,25,116,24,0.0
13808.0,2,2,723.1,20.66,35,324,33,1024.56
13809.0,214,3,679.7,27.188000000000002,25,281,23,0.0
13811.0,92,3,814.5,62.65384615384615,13,68,7,0.0
13812.0,14,1,278.74,13.937000000000001,20,191,20,260.26
13813.0,43,5,1783.75,19.60164835164835,91,917,55,981.72
13814.0,1,3,2257.32,28.573670886075952,79,1214,56,0.0
13815.0,81,6,6426.13,20.335854430379747,316,4786,188,1049.61
13817.0,260,1,128.7,14.299999999999999,9,63,9,254.28
13818.0,338,1,61.28,12.256,5,60,5,0.0
13819.0,210,6,2642.35,26.161881188118812,101,2309,47,0.0
13820.0,327,3,652.75,7.334269662921348,89,285,68,0.0
13821.0,53,6,1379.08,6.760196078431372,204,477,158,0.0
13823.0,0,6,3096.21,20.77993288590604,149,1450,101,307.24
13824.0,44,11,3045.66,33.840666666666664,90,1334,52,269.1
13825.0,530,2,255.59,6.38975,40,182,38,0.0
13826.0,85,1,189.5,18.95,10,82,10,0.0
13827.0,42,2,300.76,4.930491803278688,61,95,59,109.04
13829.0,329,1,102.0,102.0,1,12,1,0.0
13830.0,490,1,156.85000000000002,14.259090909090911,11,47,11,0.0
13831.0,47,16,5837.94,33.941511627906976,172,2165,121,747.5999999999999
13832.0,331,1,557.69,10.724807692307694,52,392,51,52.199999999999996
13833.0,68,2,700.41,15.91840909090909,44,243,43,0.0
13834.0,485,2,324.19,20.261875,16,221,15,0.0
13835.0,64,5,798.04,15.960799999999999,50,369,41,297.23
13836.0,308,2,620.37,20.011935483870968,31,273,29,0.0
13837.0,120,2,266.59000000000003,14.810555555555558,18,182,17,0.0
13838.0,26,9,1482.79,4.21247159090909,352,604,291,207.28
13839.0,395,1,139.95000000000002,19.992857142857144,7,25,7,0.0
13840.0,325,1,651.4,16.285,40,358,40,0.0
13841.0,161,1,85.0,85.0,1,100,1,0.0
13842.0,64,16,4098.99,15.704942528735632,261,1841,166,1220.35
13843.0,289,1,319.75,17.76388888888889,18,145,18,0.0
13846.0,151,3,1106.66,16.038550724637684,69,662,69,201.13
13847.0,628,1,310.72,16.353684210526318,19,96,19,0.0
13848.0,1,8,3015.0,301.5,10,9200,3,0.0
13849.0,79,4,2524.93,16.082356687898088,157,1199,139,944.37
13850.0,38,1,1595.48,17.155698924731183,93,944,93,0.0
13851.0,4,8,4606.46,32.903285714285715,140,2525,111,0.0
13852.0,519,1,187.35000000000002,17.031818181818185,11,85,11,0.0
13854.0,1,34,10304.199999999999,65.63184713375796,157,3158,57,1640.3600000000001
13855.0,409,4,1310.3400000000001,17.949863013698632,73,575,64,0.0
13856.0,77,11,1142.03,21.148703703703703,54,1105,33,0.0
13857.0,302,6,1001.01,7.820390625,128,782,99,0.0
13859.0,234,2,515.86,14.329444444444444,36,167,34,0.0
13861.0,338,2,273.26,13.012380952380951,21,225,21,0.0
13862.0,17,7,2128.03,16.244503816793895,131,1516,97,428.06
13863.0,156,4,1239.55,17.707857142857144,70,553,59,0.0
13864.0,295,1,662.4000000000001,662.4000000000001,1,192,1,0.0
13865.0,45,3,383.34000000000003,16.66695652173913,23,154,23,118.22
13867.0,126,1,138.85,17.35625,8,31,8,866.24
13869.0,32,10,7996.87,9.542804295942721,838,4302,502,0.0
13870.0,10,12,5120.61,23.92808411214953,214,3182,152,591.47
13871.0,1,13,6095.24,19.598842443729904,311,2646,148,1790.6100000000001
13872.0,436,3,919.57,16.13280701754386,57,339,51,0.0
13873.0,28,8,1038.92,17.315333333333335,60,472,55,0.0
13874.0,266,7,2049.15,29.697826086956525,69,864,46,0.0
13875.0,42,13,4452.38,18.02582995951417,247,2761,147,361.99
13877.0,378,2,332.44,16.622,20,370,20,117.24
13878.0,456,3,1145.33,17.0944776119403,67,464,59,1271.57
13879.0,554,1,395.5,15.82,25,204,25,0.0
13880.0,54,12,2754.85,18.868835616438357,146,1545,101,1539.01
13881.0,4,34,37418.26,93.54565000000001,400,25570,177,7760.84
13883.0,127,14,5628.32,21.001194029850744,268,3052,190,931.7
13884.0,186,8,1233.68,9.275789473684211,133,517,87,591.35
13885.0,98,2,506.8,18.1,28,182,28,0.0
13887.0,112,1,349.55,18.397368421052633,19,147,19,0.0
13888.0,28,7,2001.59,11.705204678362573,171,795,124,0.0
13889.0,1,6,1991.23,23.990722891566264,83,979,57,0.0
13890.0,16,6,1544.68,16.609462365591398,93,832,59,1382.7
13891.0,286,3,859.21,8.678888888888888,99,476,97,0.0
13892.0,155,3,689.1999999999999,57.43333333333333,12,2282,11,578.4499999999999
13893.0,206,1,821.1,39.1,21,190,21,0.0
13894.0,219,1,160.85,16.085,10,105,10,403.77000000000004
13895.0,52,4,2352.75,20.82079646017699,113,1131,100,1655.77
13896.0,534,1,388.55,18.502380952380953,21,149,21,0.0
13897.0,347,2,849.56,20.227619047619047,42,620,42,311.16
13898.0,234,2,686.4,14.921739130434782,46,544,43,0.0
13899.0,183,1,298.5,19.9,15,122,15,90.02
13900.0,91,6,1610.59,16.95357894736842,95,938,80,0.0
13901.0,16,14,5461.42,18.51328813559322,295,3152,265,214.92000000000002
13902.0,541,5,34095.26,541.1946031746032,63,220600,58,0.0
13903.0,308,1,165.45000000000002,16.545,10,103,10,0.0
13904.0,203,1,201.12,11.830588235294117,17,223,17,131.52
13905.0,641,1,312.65000000000003,26.05416666666667,12,135,12,0.0
13906.0,318,1,42.0,42.0,1,100,1,0.0
13907.0,600,1,136.8,34.2,4,68,4,0.0
13908.0,35,3,1461.61,19.231710526315787,76,919,65,907.94
13909.0,331,2,282.85,7.44342105263158,38,301,35,0.0
13911.0,53,19,4091.71,17.48594017094017,234,3945,178,143.28
13912.0,332,1,124.95,17.85,7,29,7,0.0
13913.0,415,1,42.22,14.073333333333332,3,10,3,0.0
13915.0,303,1,70.80000000000001,35.400000000000006,2,24,2,0.0
13916.0,372,4,1275.81,17.240675675675675,74,673,72,0.0
13917.0,100,1,65.38,13.075999999999999,5,38,5,206.66
13918.0,161,1,198.20000000000002,24.775000000000002,8,100,8,1014.64
13919.0,30,3,1189.02,18.292615384615384,65,997,59,171.66
13920.0,340,4,1774.68,20.635813953488373,86,1772,81,0.0
13921.0,310,4,730.7,16.606818181818184,44,210,36,0.0
13922.0,260,3,865.2,28.84,30,467,30,0.0
13925.0,1,4,678.25,16.54268292682927,41,331,28,0.0
13927.0,345,1,359.27,17.9635,20,249,20,348.99
13928.0,15,2,225.45,17.342307692307692,13,87,13,239.12
13929.0,78,11,3494.1,61.3,57,1566,38,0.0
13930.0,45,1,210.0,21.0,10,210,10,127.33999999999999
13931.0,4,11,5257.38,19.399926199261994,271,3488,205,0.0
13932.0,203,1,307.4,19.2125,16,72,16,0.0
13933.0,18,2,608.7900000000001,26.469130434782613,23,205,23,0.0
13934.0,172,1,922.0999999999999,29.745161290322578,31,390,31,0.0
13935.0,505,3,6116.92,76.4615,80,2252,67,0.0
13936.0,88,3,939.66,15.9264406779661,59,661,56,0.0
13937.0,77,2,880.13,16.298703703703705,54,587,54,0.0
13939.0,17,6,1382.62,13.965858585858586,99,1418,81,178.34
13940.0,25,2,391.06,14.483703703703704,27,240,25,448.08000000000004
13941.0,80,13,7745.48,100.59064935064934,77,3800,38,2281.7000000000003
13942.0,443,1,320.0,320.0,1,1000,1,0.0
13943.0,486,1,246.54,16.436,15,94,15,0.0
13944.0,562,1,200.43,5.726571428571429,35,153,35,0.0
13945.0,303,2,854.15,16.748039215686273,51,413,49,0.0
13946.0,110,5,1800.63,33.345,54,2667,48,75.6
13948.0,269,4,548.76,22.865,24,248,23,0.0
13949.0,3,1,537.9,14.155263157894737,38,542,38,1889.42
13950.0,155,1,179.30999999999997,25.615714285714283,7,81,7,565.75
13951.0,84,3,674.45,17.293589743589745,39,459,38,0.0
13952.0,126,14,12823.521,31.35335207823961,409,5947,238,0.0
13953.0,24,10,5729.36,337.0211764705882,17,4548,8,911.32
13955.0,62,3,544.07,6.400823529411765,85,272,82,0.0
13956.0,46,3,676.07,6.2599074074074075,108,381,95,343.2
13957.0,326,3,458.25,16.97222222222222,27,157,21,0.0
13958.0,288,8,4709.2300000000005,20.745506607929517,227,2264,172,0.0
13959.0,189,5,808.17,8.00168316831683,101,537,75,256.6
13961.0,301,1,538.4,28.336842105263155,19,226,19,0.0
13962.0,154,2,310.85,16.360526315789475,19,103,19,51.95
13963.0,217,17,2860.57,17.33678787878788,165,2007,129,0.0
13964.0,296,2,438.9,18.287499999999998,24,228,22,0.0
13965.0,385,3,996.61,41.525416666666665,24,425,23,0.0
13966.0,344,1,384.26,18.298095238095236,21,760,21,0.0
13967.0,54,2,166.3,27.71666666666667,6,66,4,0.0
13968.0,332,1,123.66,15.4575,8,174,8,0.0
13969.0,16,28,7832.52,9.90204804045512,791,4082,374,5140.9400000000005
13970.0,295,2,846.55,65.11923076923077,13,469,10,0.0
13971.0,15,12,3895.21,18.20191588785047,214,2572,165,772.36
13972.0,110,1,145.9,16.211111111111112,9,42,9,44.349999999999994
13973.0,196,1,264.7,24.063636363636363,11,109,11,0.0
13974.0,490,1,264.13,17.608666666666668,15,107,15,413.59000000000003
13975.0,37,10,4261.83,6.918555194805195,616,3135,377,994.57
13976.0,115,4,1192.36,21.292142857142856,56,452,49,0.0
13977.0,320,1,519.81,39.98538461538461,13,303,13,0.0
13979.0,302,6,2510.06,7.404306784660767,339,1631,309,869.87
13980.0,348,4,568.6800000000001,10.936153846153847,52,291,47,200.14
13981.0,324,1,331.14,15.05181818181818,22,234,22,0.0
13982.0,72,8,3312.62,17.714545454545455,187,2125,98,641.67
13983.0,95,17,5831.52,19.835102040816327,294,3535,216,922.37
13984.0,35,11,1792.6200000000001,21.340714285714288,84,1269,50,101.18
13985.0,16,14,5733.77,19.97829268292683,287,2871,103,4287.09
13987.0,288,2,682.54,14.837826086956522,46,492,46,0.0
13988.0,71,5,2533.34,14.643583815028903,173,1631,141,2224.46
13989.0,148,4,1656.65,24.3625,68,1763,53,369.40999999999997
13990.0,122,1,311.3,19.45625,16,190,16,0.0
13991.0,52,1,126.35,18.05,7,83,7,726.53
13992.0,289,2,142.7,23.78333333333333,6,90,5,76.8
13993.0,9,16,5556.76,23.848755364806866,233,1888,108,1218.95
13994.0,14,2,419.56,19.97904761904762,21,133,18,1854.58
13995.0,24,12,3380.2200000000003,17.071818181818184,198,2088,134,521.79
13996.0,294,2,895.76,27.144242424242425,33,613,29,0.0
13997.0,427,3,376.46,8.55590909090909,44,143,36,0.0
13998.0,355,3,566.7,18.280645161290323,31,204,30,0.0
13999.0,4,26,8469.42,20.556844660194177,412,4533,168,1032.8400000000001
14000.0,119,5,2046.3400000000001,41.76204081632653,49,1838,28,0.0
14001.0,141,8,3494.9100000000003,39.71488636363637,88,1449,48,733.94
14002.0,42,2,529.73,11.270851063829788,47,877,47,0.0
14003.0,641,1,209.41,13.088125,16,149,16,0.0
14004.0,7,9,4879.07,26.37335135135135,185,2433,97,1379.38
14005.0,42,3,696.5600000000001,18.330526315789474,38,864,29,2178.16
14006.0,24,7,2196.67,28.528181818181817,77,2181,55,0.0
14007.0,421,1,79.48,15.896,5,16,5,0.0
14008.0,341,1,509.04,15.9075,32,326,32,0.0
14009.0,107,3,1099.91,14.863648648648649,74,951,71,0.0
14010.0,474,2,445.15,18.547916666666666,24,177,20,0.0
14011.0,389,2,457.82,14.306875,32,644,32,0.0
14012.0,186,1,328.8,29.89090909090909,11,160,11,0.0
14013.0,19,5,1084.57,15.949558823529411,68,775,56,0.0
14014.0,285,2,1443.03,39.00081081081081,37,928,37,505.18
14016.0,70,11,11403.41,25.45404017857143,448,5722,354,0.0
14017.0,480,1,229.75,16.410714285714285,14,73,14,0.0
14018.0,554,1,367.15000000000003,28.242307692307694,13,224,13,0.0
14019.0,7,2,800.53,19.060238095238095,42,553,28,621.0799999999999
14020.0,385,2,606.21,18.37,33,207,29,642.8
14021.0,64,7,1716.58,19.07311111111111,90,878,84,0.0
14022.0,134,2,792.15,16.854255319148937,47,681,45,0.0
14023.0,159,1,273.14,17.07125,16,162,16,310.93
14024.0,30,3,645.74,18.99235294117647,34,238,33,0.0
14025.0,373,8,4057.9,40.98888888888889,99,1914,60,0.0
14026.0,379,2,713.11,14.2622,50,427,43,0.0
14028.0,459,3,10396.5,1155.1666666666667,9,7170,3,0.0
14029.0,52,1,165.20000000000002,27.533333333333335,6,24,6,302.46
14030.0,29,18,6820.46,9.142707774798927,746,3597,541,701.34
14031.0,35,38,31359.68,46.52771513353116,674,11583,262,7659.83
14032.0,77,11,3416.19,18.667704918032786,183,3033,70,1130.22
14033.0,464,1,109.44,109.44,1,576,1,0.0
14034.0,66,2,473.90999999999997,18.9564,25,307,23,174.98
14035.0,16,7,2203.99,20.99038095238095,105,1113,48,590.76
14036.0,193,1,626.65,16.49078947368421,38,268,38,0.0
14037.0,85,6,836.95,7.341666666666667,114,590,96,0.0
14038.0,53,4,2595.92,19.372537313432836,134,1444,88,473.96
14039.0,484,1,115.08000000000001,28.770000000000003,4,100,4,152.2
14040.0,3,33,11697.95,16.090715268225587,727,4714,318,825.86
14041.0,175,1,141.41,6.733809523809524,21,94,21,0.0
14042.0,634,1,431.98,20.570476190476192,21,180,21,0.0
14043.0,399,2,302.6,7.380487804878049,41,152,37,0.0
14044.0,12,9,2966.9900000000002,3.6994887780548633,802,2043,520,110.71000000000001
14045.0,18,16,10986.63,296.93594594594595,37,4459,16,0.0
14046.0,193,1,154.99,11.070714285714287,14,460,14,0.0
14047.0,108,12,3295.42,23.87985507246377,138,1370,88,672.69
14048.0,214,3,748.69,5.309858156028369,141,467,126,0.0
14049.0,67,12,10689.42,12.487640186915888,856,6822,471,2333.98
14050.0,15,1,485.98,13.134594594594596,37,447,37,260.38
14051.0,0,30,15432.43,65.11573839662448,237,4240,75,6338.55
14052.0,299,1,241.3,3.7123076923076925,65,85,65,225.36
14053.0,33,4,572.3,63.58888888888888,9,490,3,0.0
14055.0,15,3,1520.96,46.08969696969697,33,720,33,0.0
14056.0,15,17,5333.97,7.286844262295082,732,2864,274,2818.7400000000002
14057.0,9,18,6940.68,17.308428927680797,401,5510,222,1405.98
14058.0,371,2,469.19,19.549583333333334,24,211,23,0.0
14059.0,175,1,183.6,22.95,8,128,8,0.0
14060.0,16,25,6860.6,35.18256410256411,195,5803,86,2037.64
14061.0,415,3,917.4300000000001,48.28578947368421,19,133,17,0.0
14062.0,0,22,23921.47,73.60452307692309,325,11344,138,1664.18
14063.0,346,9,22710.2,567.755,40,3850,30,0.0
14064.0,21,14,3022.93,13.995046296296296,216,3651,116,237.31
14065.0,297,3,891.02,18.18408163265306,49,582,42,0.0
14066.0,175,1,152.55,21.792857142857144,7,45,7,0.0
14067.0,5,1,224.67,8.986799999999999,25,216,25,150.03
14068.0,228,4,1516.72,14.043703703703704,108,510,93,0.0
14069.0,423,2,225.81,5.507560975609756,41,58,37,0.0
14070.0,593,1,321.6,7.843902439024391,41,85,40,0.0
14071.0,169,2,356.81,12.303793103448276,29,295,22,1080.76
14072.0,575,1,390.85,20.571052631578947,19,65,19,0.0
14074.0,532,1,219.4,36.56666666666667,6,228,6,0.0
14075.0,169,4,1100.53,19.65232142857143,56,1010,48,634.3399999999999
14076.0,38,1,118.67,2.6970454545454547,44,79,43,0.0
14077.0,91,4,426.06,8.87625,48,256,41,189.01999999999998
14078.0,10,9,1553.47,10.49641891891892,148,586,107,0.0
14079.0,33,2,618.73,47.59461538461539,13,302,13,0.0
14080.0,322,4,1070.08,13.545316455696202,79,220,70,45.599999999999994
14081.0,210,10,4867.57,5.767263033175355,844,3381,465,0.0
14082.0,273,2,413.36,6.359384615384616,65,246,48,0.0
14083.0,35,9,612.68,5.779999999999999,106,429,99,469.51
14084.0,421,1,150.5,21.5,7,306,7,0.0
14085.0,50,27,8520.32,9.054537725823591,941,5447,443,1200.35
14086.0,371,1,39.95,39.95,1,1,1,0.0
14087.0,313,2,638.0,4.4,145,468,126,191.47
14088.0,37,10,39052.88,100.65175257731958,388,9685,297,24983.920000000002
